stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1655,1617,Rivard at Grand,,42.2976807,-82.9526672,1,,0,,1
1676,1615,Rivard at Haig,,42.30125149,-82.9540124,1,,0,,1
1750,1613,Rivard at Joinville,,42.30297619,-82.9544205,1,,0,,1
2085,1611,Rivard at Rose,,42.304765,-82.955564,1,,0,,1
1572,1609,Ford at Empress,,42.31085093,-82.96188794,1,,0,,1
1488,1607,Ford at Coronation,,42.312727,-82.963071,1,,0,,1
1779,1605,Ford at Lassaline,,42.315934,-82.965106,1,,0,,1
2056,1603,Ford at Reginald,,42.318144,-82.966499,1,,0,,1
124215,2291,South National at Ford,,42.32067544,-82.96863124,1,,0,,1
124216,2292,South National at Westminster,,42.32098574,-82.97166884,1,,0,,1
124217,2293,South National at Norman,,42.32126043,-82.97427977,1,,0,,1
124218,2294,South National at Pillette,,42.32150203,-82.97678722,1,,0,,1
1949,1585,Pillette at Ontario,,42.32435994,-82.97884387,1,,0,,1
2325,1587,Pillette at Wyandotte,,42.32615674,-82.98000532,1,,0,,1
124219,2295,George at Wyandotte,,42.32445339,-82.98778036,1,,0,,1
124220,2296,George at Ontario,,42.32186207,-82.98612382,1,,0,,1
124221,2297,George at Franklin,,42.31987492,-82.98483805,1,,0,,1
124222,2298,George at Metcalfe,,42.31791644,-82.98358012,1,,0,,1
1624,1573,Seminole at George,,42.31606304,-82.98275913,1,,0,,1
124223,2299,Seminole at Westcott,,42.31542669,-82.98457418,1,,0,,1
1440,1570,Seminole at Central,,42.31476487,-82.98645114,1,,0,,1
1318,1568,Seminole at Chandler,,42.313328,-82.990482,1,,0,,1
1537,1566,Seminole at Drouillard,,42.312449,-82.994164,1,,0,,1
1316,1564,Seminole at Albert,,42.311675,-82.996345,1,,0,,1
2264,1562,Seminole at Walker,,42.31077065,-82.99896753,1,,0,,1
1905,1560,Ottawa at Monmouth,,42.31336314,-83.00273935,1,,0,,1
1763,1557,Ottawa at Kildare,,42.31217043,-83.0061024,1,,0,,1
1812,1555,Ottawa at Lincoln,,42.31099417,-83.00935131,1,,0,,1
1639,1552,Ottawa at Gladstone,,42.310629,-83.010377,1,,0,,1
1682,1550,Ottawa at Hall,,42.3098558,-83.01253599,1,,0,,1
1362,1548,Ottawa at Benjamin,,42.30906,-83.014821,1,,0,,1
1958,1545,Parent at Ottawa,,42.308456,-83.017126,1,,0,,1
1571,1543,Giles at Elsmere,,42.310083,-83.019492,1,,0,,1
1827,1541,Giles at Louis,,42.30922502,-83.02189961,1,,0,,1
1713,1539,Giles at Howard,,42.308388,-83.024169,1,,0,,1
1863,1536,Giles at McDougall,,42.307226,-83.026962,1,,0,,1
2298,1534,Giles at Windsor,,42.30655386,-83.02854513,1,,0,,1
1971,1532,Giles at Ouellette,,42.3055,-83.031024,1,,0,,1
1759,1660,Cantelon at Kew,,42.30279,-82.936097,1,,0,,1
1791,1659,Cantelon at Lauzon Parkway,,42.303797,-82.933157,1,,0,,1
2306,1737,Transit Terminal at Chatham,,42.31760132,-83.04338669,1,,0,,1
1986,1739,Janette at Park,,42.314736,-83.045441,1,,0,,1
2329,1741,Janette at Wyandotte,,42.31154227,-83.04336992,1,,0,,1
2404,1382,Janette at Elliott,,42.30948,-83.042026,1,,0,,1
2405,1384,Janette at Caroline,,42.308062,-83.041099,1,,0,,1
2406,1385,Erie at Janette,,42.306747,-83.039804,1,,0,,1
1461,1744,Erie at Church,,42.307461,-83.037882,1,,0,,1
2019,1746,Dougall at Pine,,42.30597805,-83.03527161,1,,0,,1
1632,1748,Dougall at Giles,,42.304091,-83.034049,1,,0,,1
1908,1750,Dougall at Montrose,,42.302851,-83.033251,1,,0,,1
1566,1752,Dougall at Ellis,,42.301296,-83.032262,1,,0,,1
2125,1754,Dougall at Shepherd,,42.299639,-83.031166,1,,0,,1
1688,1756,Dougall at Hanna,,42.296748,-83.029321,1,,0,,1
2201,1758,Dougall at Tecumseh,,42.295544,-83.028549,1,,0,,1
2278,1760,Dougall at Wear,,42.293744,-83.027375,1,,0,,1
1733,1762,Dougall at Jackson SW Corner,,42.29194407,-83.02623555,1,,0,,1
2242,1764,Dougall at Windsor Sportsmen,,42.289602,-83.024765,1,,0,,1
2024,1766,Dougall at Dorwin Plaza,,42.28796319,-83.02373526,1,,0,,1
2025,1768,Dougall at Dougall Plaza,,42.28668317,-83.02289065,1,,0,,1
1527,1770,Eugenie at Dougall,,42.284729,-83.021656,1,,0,,1
140234,2336,Dougall at Ouellette Place,,42.283335,-83.020711,1,,0,,1
1551,1774,Dougall at South Cameron,,42.277649,-83.017139,1,,0,,1
2256,1776,Dougall at West Grand,,42.27301,-83.014104,1,,0,,1
1941,1778,Dougall at Nottingham Walmart,,42.270323,-83.012392,1,,0,,1
1929,1779,Dougall at Norfolk,,42.26816851,-83.01101784,1,,0,,1
1798,1781,Dougall at Liberty,,42.266447,-83.009913,1,,0,,1
1356,1783,Dougall at Beals,,42.26329941,-83.00786476,1,,0,,1
1875,1785,Dougall at Medina,,42.261324,-83.006631,1,,0,,1
1653,1787,Dougall at Granada,,42.25992601,-83.00568597,1,,0,,1
1529,1789,Cabana at Dougall,,42.257432,-83.001956,1,,0,,1
1720,1790,Cabana at Huntington,,42.257854,-82.999956,1,,0,,1
1388,1793,Cabana at Howard,,42.25847,-82.995972,1,,0,,1
1910,1795,Howard at Morand,,42.256342,-82.99585,1,,0,,1
1538,1796,Howard at Ducharme,,42.255254,-82.995917,1,,0,,1
2269,1798,Howard at Wallace,,42.252653,-82.996091,1,,0,,1
1923,1801,Howard at Neal,,42.24594618,-82.99650994,1,,0,,1
1715,1803,Country Club at Tournament,,42.240857,-82.99787,1,,0,,1
1474,1806,Country Club at Rodfam,,42.241008,-82.999936,1,,0,,1
1718,1808,Country Club at Hunt Club,,42.242674,-83.000252,1,,0,,1
1450,1810,Country Club at Cousineau,,42.24448,-83.001183,1,,0,,1
1426,1812,Cousineau at Casgrain,,42.243353,-83.008391,1,,0,,1
1915,1815,Cousineau at Mt. Royal,,42.242868,-83.011062,1,,0,,1
1727,1732,Cousineau at Highway 3,,42.241898,-83.014546,1,,0,,1
107093,2263,St Clair College Front Entrance,,42.246094,-83.017841,1,,0,,1
1757,1817,Cousineau at Highway 3,,42.242233,-83.013554,1,,0,,1
1916,1816,Cousineau at Mount Royal,,42.242862,-83.010476,1,,0,,1
1305,1814,Cousineau at Casgrain,,42.24352,-83.006734,1,,0,,1
1290,1813,Cousineau at Country Club,,42.244392,-83.001944,1,,0,,1
1719,1809,Country Club at Hunt Club,,42.242292,-83.000419,1,,0,,1
2118,1807,Country Club at Shade Tree,,42.240589,-82.999153,1,,0,,1
2284,1804,Country Club at Lake Trail,,42.241619,-82.996518,1,,0,,1
1921,1800,Howard at North Talbot,,42.24644,-82.9962,1,,0,,1
2107,1799,Howard at Wallace,,42.253363,-82.995885,1,,0,,1
1539,1797,Howard at Ducharme,,42.255204,-82.995781,1,,0,,1
1909,1794,Howard at Morand,,42.256704,-82.995692,1,,0,,1
1714,1792,Cabana at Howard,,42.258709,-82.99628,1,,0,,1
1721,1791,Cabana at Huntington,,42.257975,-83.000092,1,,0,,1
1528,1788,Cabana at Dougall,,42.25735993,-83.00351868,1,,0,,1
1652,1786,Dougall at Granada,,42.26002291,-83.00551089,1,,0,,1
1874,1784,Dougall at Medina,,42.26199171,-83.00677747,1,,0,,1
1355,1782,Dougall at Beals,,42.26402981,-83.00807667,1,,0,,1
2407,1387,Dougall at Liberty,,42.265817,-83.009169,1,,0,,1
1276,1780,Dougall at Norfolk,,42.267323,-83.010129,1,,0,,1
1940,1777,Dougall at Nottingham Walmart,,42.269944,-83.0118,1,,0,,1
2408,1390,Dougall Town Centre,,42.272086,-83.013163,1,,0,,1
2285,1775,Dougall at West Grand,,42.27379011,-83.01425734,1,,0,,1
1550,1773,Dougall at South Cameron,,42.278381,-83.01718,1,,0,,1
140233,2337,Dougall at Ouellette Place,,42.283457,-83.02055,1,,0,,1
1999,1771,Dougall at Eugenie,,42.285036,-83.021513,1,,0,,1
2088,1769,Dougall at Rose Bowl,,42.286724,-83.022628,1,,0,,1
2146,1767,Dougall at Dougall Square,,42.288773,-83.023942,1,,0,,1
1368,1763,Dougall at Jackson SE Corner,,42.29158442,-83.02580172,1,,0,,1
2279,1761,Dougall at Wear,,42.293906,-83.027293,1,,0,,1
1462,1759,Tecumseh at York,,42.295578,-83.030244,1,,0,,1
2200,1757,Bruce at Hanna,,42.296184,-83.031958,1,,0,,1
2124,1753,Bruce at Shepherd,,42.298771,-83.033623,1,,0,,1
1471,1751,Bruce at Clinton,,42.30117,-83.035168,1,,0,,1
1633,1749,Bruce at Giles,,42.303707,-83.036782,1,,0,,1
2020,1747,Bruce at Pine,,42.30549389,-83.03793573,1,,0,,1
1579,1745,Bruce at Erie,,42.307319,-83.03912,1,,0,,1
2411,1433,Bruce at Caroline,,42.308801,-83.040086,1,,0,,1
2373,1743,Bruce at Elliott,,42.310294,-83.041052,1,,0,,1
2330,1742,Bruce at Wyandotte,,42.312088,-83.042186,1,,0,,1
1987,1740,Bruce at Park,,42.315179,-83.044226,1,,0,,1
2240,1738,Bruce at University,,42.316499,-83.045071,1,,0,,1
2307,1894,Transit Terminal Church at Pitt,,42.317806,-83.043697,1,,0,,1
2230,1895,Riverside at Ouellette,,42.319643,-83.039741,1,,0,,1
1864,1897,Riverside at McDougall,,42.32033,-83.036541,1,,0,,1
1342,1900,Riverside at Aylmer,,42.32155167,-83.03073154,1,,0,,1
1982,1902,Riverside at Parent,,42.322587,-83.026645,1,,0,,1
2429,1818,Riverside at Langlois,,42.323278,-83.024681,1,,0,,1
2007,1904,Riverside at Hall,,42.324427,-83.021659,1,,0,,1
2431,1864,Riverside at Gladstone,,42.324826,-83.019946,1,,0,,1
1338,1906,Gladstone at Assumption,,42.322843,-83.018008,1,,0,,1
2331,1908,Gladstone at Wyandotte,,42.320957,-83.016792,1,,0,,1
1429,1910,Gladstone at Cataraqui,,42.3192611,-83.01570759,1,,0,,1
1924,1912,Gladstone at Niagara,,42.317649,-83.014677,1,,0,,1
2060,1916,Gladstone at Richmond,,42.314516,-83.012659,1,,0,,1
1634,1918,Gladstone at Giles,,42.31252,-83.011364,1,,0,,1
1960,1920,Gladstone at Ottawa,,42.310377,-83.009979,1,,0,,1
2432,1865,Gladstone at Ellis,,42.308739,-83.008927,1,,0,,1
1813,1922,Shepherd at Lincoln,,42.307848,-83.007239,1,,0,,1
1584,1924,Lincoln at ETR Rail Tracks,,42.30541706,-83.00550705,1,,0,,1
2114,1926,Lincoln at Seneca,,42.303451,-83.004253,1,,0,,1
2202,1928,Lincoln at Tecumseh,,42.301015,-83.002673,1,,0,,1
1795,1930,Lincoln at Lens,,42.299057,-83.001426,1,,0,,1
2254,1932,Lincoln at Vimy,,42.296811,-82.999974,1,,0,,1
2335,1934,Lincoln at Ypres,,42.29498686,-82.99881572,1,,0,,1
1764,1936,Ypres at Kildare,,42.295875,-82.995541,1,,0,,1
2265,1938,Ypres at Turner,,42.297162,-82.99191,1,,0,,1
2128,1940,Walker at Somme,,42.295065,-82.98995,1,,0,,1
2149,1942,Walker at St. Julien,,42.292624,-82.98835,1,,0,,1
1664,1944,Walker at Grand Marais,,42.290587,-82.98715,1,,0,,1
1988,1946,Walker at Parkdale,,42.2873903,-82.98481194,1,,0,,1
1519,1948,Walker at Digby,,42.285467,-82.983609,1,,0,,1
2174,1950,Walker at Sydney,,42.280093,-82.980236,1,,0,,1
2116,1952,Walker at Seymour,,42.27797932,-82.97891394,1,,0,,1
1603,1954,Walker at Foster,,42.276396,-82.977893,1,,0,,1
1776,1956,Walker at Lappan,,42.273682,-82.976148,1,,0,,1
1397,1958,Walker at Calderwood,,42.272088,-82.975165,1,,0,,1
1878,1960,Walker at Melinda,,42.269922,-82.9738,1,,0,,1
1794,1962,Walker at Ledyard,,42.26757934,-82.97232976,1,,0,,1
2425,1772,Walker at Moxley,,42.266095,-82.971421,1,,0,,1
1390,1965,Walker at Division,,42.26332557,-82.96968008,1,,0,,1
1700,1967,Walker at Home Depot Plaza,,42.261118,-82.968263,1,,0,,1
1415,1970,Walker at Canada Post,,42.25915018,-82.967064,1,,0,,1
1365,1972,Walker at Best Buy,,42.25723079,-82.96580257,1,,0,,1
1490,1974,Walker at Costco,,42.25556506,-82.96475973,1,,0,,1
2266,1976,Walker at Legacy Park,,42.25289126,-82.96317266,1,,0,,1
2379,1978,Walker at Provincial,,42.25146614,-82.9630208,1,,0,,1
2268,1980,Walker at Ducharme,,42.247405,-82.963277,1,,0,,1
1249,1982,Walker at Highway 401,,42.24485534,-82.96344268,1,,0,,1
1286,1984,Walker at U-Haul,,42.242902,-82.963591,1,,0,,1
1922,1986,Walker at North Talbot,,42.239234,-82.963853,1,,0,,1
1677,1988,North Talbot at Halford,,42.239476,-82.965874,1,,0,,1
1382,1990,North Talbot at Burke,,42.240177,-82.96874,1,,0,,1
1542,1992,North Talbot at Dumouchelle,,42.240871,-82.971555,1,,0,,1
1946,1994,North Talbot at Old West,,42.24235745,-82.97773623,1,,0,,1
2380,1995,North Talbot at Pioneer,,42.24279605,-82.97965959,1,,0,,1
2127,1997,Sixth Concession at North Talbot,,42.24325228,-82.98150435,1,,0,,1
1698,1993,Holburn at Sixth Concession,,42.25007,-82.978747,1,,0,,1
2143,1991,Holburn at Spago,,42.249994,-82.976623,1,,0,,1
1540,1989,Ducharme at Holburn,,42.24957,-82.974424,1,,0,,1
1419,1987,Ducharme at Canberra,,42.248217,-82.973975,1,,0,,1
1346,1985,Ducharme at Periwinkle,,42.24786588,-82.97110525,1,,0,,1
2293,1983,Ducharme at Fontana,,42.24776945,-82.96831386,1,,0,,1
1793,1981,Ducharme at Lavender,,42.24770391,-82.96641854,1,,0,,1
2267,1979,Ducharme at Walker,,42.247611,-82.963656,1,,0,,1
2378,1977,Walker at Provincial,,42.251018,-82.962729,1,,0,,1
1289,1975,Walker at 7th Concession,,42.254283,-82.963618,1,,0,,1
2170,1973,Walker at Walker Crossings,,42.256751,-82.965162,1,,0,,1
1418,1971,Walker at Canadian Tire,,42.25895,-82.966554,1,,0,,1
1593,1969,Walker at Ferrari Plaza,,42.260914,-82.967804,1,,0,,1
1391,1966,Walker at Division,,42.263628,-82.969533,1,,0,,1
1911,1964,Walker at Moxlay,,42.266181,-82.971147,1,,0,,1
1314,1963,Walker at Airport,,42.267459,-82.971959,1,,0,,1
1879,1961,Walker at Melinda,,42.26983,-82.973453,1,,0,,1
1398,1959,Walker at Calderwood,,42.27215385,-82.97495342,1,,0,,1
1777,1957,Walker at Lappan,,42.274375,-82.976354,1,,0,,1
1604,1955,Walker at Foster,,42.276932,-82.977918,1,,0,,1
2117,1953,Walker at Seymour,,42.27926199,-82.97941074,1,,0,,1
2175,1951,Walker at Sydney,,42.280967,-82.980472,1,,0,,1
1520,1949,Walker at Digby,,42.286478,-82.98393,1,,0,,1
1989,1947,Walker at Parkdale,,42.288273,-82.98507,1,,0,,1
1665,1945,Walker at Grand Marais,,42.29103724,-82.9871286,1,,0,,1
2150,1943,Walker at St. Julien,,42.29346893,-82.988605,1,,0,,1
2129,1941,Walker at Somme,,42.29532095,-82.98979089,1,,0,,1
2233,1939,Ypres at Turner,,42.29725756,-82.99221388,1,,0,,1
1765,1937,Ypres at Kildare,,42.295981,-82.99582,1,,0,,1
1814,1935,Ypres at Lincoln,,42.295094,-82.998343,1,,0,,1
2255,1933,Lincoln at Vimy,,42.2972219,-83.00008235,1,,0,,1
1796,1931,Lincoln at Lens,,42.299457,-83.001505,1,,0,,1
2203,1929,Lincoln at Tecumseh,,42.300697,-83.002279,1,,0,,1
2427,1805,Lincoln at Mohawk,,42.302442,-83.003451,1,,0,,1
2115,1927,Lincoln at Seneca,,42.303912,-83.004393,1,,0,,1
1583,1925,Lincoln at ETR Rail Tracks,,42.305585,-83.005475,1,,0,,1
2126,1923,Lincoln at Shepherd,,42.308186,-83.007145,1,,0,,1
1961,1921,Lincoln at Ottawa,,42.311224,-83.0091,1,,0,,1
1955,1919,Lincoln at Ontario,,42.31365932,-83.01067492,1,,0,,1
2061,1917,Lincoln at Richmond,,42.31529368,-83.01171886,1,,0,,1
1581,1915,Lincoln at Erie,,42.316699,-83.012624,1,,0,,1
1925,1913,Lincoln at Niagara,,42.318474,-83.013771,1,,0,,1
1430,1911,Lincoln at Cataraqui,,42.32002648,-83.01478367,1,,0,,1
2332,1909,Lincoln at Wyandotte,,42.321998,-83.016038,1,,0,,1
1339,1907,Lincoln at Assumption,,42.323324,-83.016897,1,,0,,1
2428,1811,Riverside at Gladstone,,42.325041,-83.019616,1,,0,,1
1683,1905,Riverside at Hall,,42.32459833,-83.02157853,1,,0,,1
2426,1802,Riverside at Langlois,,42.32353,-83.024468,1,,0,,1
1983,1903,Riverside at Parent,,42.322706,-83.026738,1,,0,,1
1828,1901,Riverside at Aylmer,,42.321489,-83.03194,1,,0,,1
2377,1899,Riverside at McDougall,,42.320733,-83.035481,1,,0,,1
1651,1898,Riverside at Goyeau,,42.320042,-83.038684,1,,0,,1
2021,1896,Ferry at Riverside,,42.318921,-83.041722,1,,0,,1
2336,1968,Airport at Front Entrance,,42.265616,-82.959709,1,,0,,1
107092,2262,Devonshire Mall at Cineplex,,42.273538,-82.99953,1,,0,,1
2383,2114,Marentette at Sydney,,42.274259,-82.997827,1,,0,,1
2364,2113,Marentette at EC Row Ave,,42.278129,-83.000255,1,,0,,1
2363,2112,E.C. Row Ave at Devon,,42.279825,-82.998423,1,,0,,1
1486,2105,E.C Row Ave at Conservation,,42.280867,-82.993013,1,,0,,1
1920,2103,N. Service Rd.at Jennifer,,42.281752,-82.994073,1,,0,,1
1772,2101,N. Service Rd. at Langlois,,42.28100392,-82.99784324,1,,0,,1
1770,2099,Grand Marais at Langlois,,42.28338927,-82.99943849,1,,0,,1
2137,2097,Grand Marais at South Pacific,,42.28432955,-82.9970194,1,,0,,1
1616,2095,Grand Marais at Garvey,,42.286281,-82.992629,1,,0,,1
1691,2093,Slater at Hartford,,42.2885262,-82.99026852,1,,0,,1
2140,2089,Slater at Southdale,,42.28901693,-82.99206582,1,,0,,1
1367,2087,Southdale at Bramley,,42.28916366,-82.99533776,1,,0,,1
2164,2085,South Pacific at Southdale,,42.289084,-82.998745,1,,0,,1
1746,2083,South Pacific at Jeremiah,,42.28990561,-83.00196332,1,,0,,1
1976,2081,South Pacific at Parent,,42.290142,-83.00619,1,,0,,1
1803,2079,Eugenie at South Pacific,,42.289912,-83.00864,1,,0,,1
2058,2077,Eugenie at Remington,,42.288755,-83.011907,1,,0,,1
2190,2074,Howard at Tecumseh,,42.297705,-83.016805,1,,0,,1
2189,2073,Parent at Tecumseh,,42.29939,-83.011278,1,,0,,1
1687,2071,Parent at Hanna,,42.302445,-83.013231,1,,0,,1
2123,2069,Parent at Shepherd,,42.305276,-83.015073,1,,0,,1
1565,2067,Parent at Ellis,,42.306419,-83.015812,1,,0,,1
1630,2064,Parent at Giles,,42.310626,-83.018551,1,,0,,1
1708,2061,Erie at Lillian,,42.312052,-83.025235,1,,0,,1
1560,2060,Howard at Elliott,,42.3141599,-83.02735709,1,,0,,1
2317,2058,Aylmer at Wyandotte,,42.316988,-83.028356,1,,0,,1
1337,2056,Aylmer at Assumption,,42.319186,-83.02978,1,,0,,1
1642,2054,Chatham at Glengarry,,42.32013529,-83.03188531,1,,0,,1
2387,2053,Chatham at Goyeau,,42.318663,-83.038017,1,,0,,1
2302,2051,Transit Terminal at Chatham,,42.317563,-83.043163,1,,0,,1
2068,2052,Ferry at Riverside,,42.319203,-83.041683,1,,0,,1
2235,2055,Glengarry at University,,42.3188053,-83.03135154,1,,0,,1
2316,2057,Glengarry at Wyandotte,,42.316285,-83.02973,1,,0,,1
1559,2059,Howard at Elliott,,42.314387,-83.027696,1,,0,,1
1629,2063,Giles at Parent,,42.31055646,-83.01871535,1,,0,,1
1957,2065,Parent at Ottawa,,42.307939,-83.017044,1,,0,,1
1564,2066,Parent at Ellis,,42.30618314,-83.01590129,1,,0,,1
2122,2068,Parent at Shepherd,,42.30480761,-83.01500815,1,,0,,1
1686,2070,Parent at Hanna,,42.302519,-83.013527,1,,0,,1
1709,2075,Eugenie at Howard,,42.288698,-83.011679,1,,0,,1
1802,2076,Eugenie at Lillian,,42.289582,-83.009193,1,,0,,1
1975,2080,South Pacific at Parent,,42.290035,-83.005806,1,,0,,1
1696,2082,South Pacific at Jeremiah,,42.289793,-83.00172,1,,0,,1
2136,2084,Southdale at South Pacific,,42.288844,-82.998174,1,,0,,1
1366,2086,Southdale at Southridge,,42.289075,-82.995563,1,,0,,1
2139,2088,Slater at Southdale,,42.28898761,-82.99184557,1,,0,,1
1659,2092,Slater at Grand Marais,,42.288255,-82.990249,1,,0,,1
2141,2094,Grand Marais at Southdale,,42.287026,-82.991649,1,,0,,1
1617,2096,Grand Marais at Garvey,,42.28590808,-82.99363379,1,,0,,1
2138,2098,Grand Marais at South Pacific,,42.2843821,-82.99719539,1,,0,,1
1771,2100,Grand Marais at Langlois,,42.28352263,-82.99940907,1,,0,,1
1919,2102,N. Service Rd.at Langlois,,42.28097,-82.997382,1,,0,,1
1485,2104,N. Service Rd. at Conservation,,42.28178638,-82.99321293,1,,0,,1
2103,2106,Conservation at E.C. Row Ave,,42.281107,-82.992965,1,,0,,1
1993,2108,E.C. Row Ave at Parkwood,,42.280572,-82.995387,1,,0,,1
2361,2109,E.C. Row Ave at Devon,,42.280042,-82.998255,1,,0,,1
2362,2110,Marentette at E.C. Row Ave,,42.27823198,-83.00055425,1,,0,,1
2382,2111,Marentette at Sydney,,42.274422,-82.998101,1,,0,,1
2424,1765,Sydney at Windsor Commons,,42.272444,-82.999317,1,,0,,1
58469,2238,Cass at Michigan,,42.33213,-83.052804,2,,0,,1
58472,2242,Washington at Lafayette,,42.330166,-83.050339,2,,0,,1
58478,2243,Washington at Congress,,42.328409,-83.049106,2,,0,,1
58477,2244,Jefferson at Griswold,,42.327879,-83.04566,2,,0,,1
58476,2245,Jefferson at Woodward,,42.328664,-83.043837,2,,0,,1
1844,2124,Tunnel Platform at Mariner's,,42.328989,-83.042061,3,,0,,1
2385,2122,McDougall at Wyandotte,,42.31606769,-83.03269682,2,,0,,1
2386,2120,McDougall at University Avenue,,42.31861272,-83.0342246,2,,0,,1
2303,2116,Windsor Transit Terminal,,42.317898,-83.043254,2,,0,,1
1648,2117,Goyeau at Pitt,,42.319084,-83.03789,2,,0,,1
2384,2118,City Hall Square,,42.31666134,-83.03552175,2,,0,,1
1544,2119,Canada Tunnel Plaza Duty Free,,42.315761,-83.036527,2,,0,,1
58474,2234,Jefferson at Randolph,,42.330156,-83.041749,2,,0,,1
58467,2235,Jefferson at Woodward,,42.329164,-83.044022,2,,0,,1
58468,2236,Jefferson at Griswold,,42.328264,-83.046138,2,,0,,1
1475,2129,Washington at Jefferson,,42.327686,-83.048217,3,,0,,1
58479,2237,Washington at Lafayette,,42.330959,-83.050665,2,,0,,1
2108,1893,Legacy Park at Costco,,42.253805,-82.966134,1,,0,,1
2232,1892,Division at Walker,,42.263057,-82.970041,1,,0,,1
2415,1537,Division at Bliss,,42.262545,-82.972821,1,,0,,1
2310,1890,Division at Woodward,,42.262161,-82.974979,1,,0,,1
1524,1889,Division at Conservation Area,,42.26199888,-82.98105777,1,,0,,1
2092,1887,Division at Clarke,,42.263062,-82.985042,1,,0,,1
1278,1881,Marentette at Division,,42.266592,-82.993199,1,,0,,1
1277,1879,Marentette at Foster,,42.2713,-82.995922,1,,0,,1
1758,1876,Howard at Kenilworth,,42.267809,-83.001415,1,,0,,1
1830,1874,Howard at Maguire,,42.263916,-82.998874,1,,0,,1
1530,1871,Cabana at Dougall,,42.25715109,-83.00469629,1,,0,,1
2416,1540,Cabana at Granada,,42.256574,-83.007783,1,,0,,1
1865,1869,Cabana at McGraw,,42.256074,-83.01056,1,,0,,1
2417,1547,Cabana at Casgrain,,42.255475,-83.013849,1,,0,,1
1526,1867,Cabana at Dominion,,42.254858,-83.017179,1,,0,,1
159793,2458,Cabana at Curry,,42.254407,-83.019486,1,,0,,1
2148,1863,Geraedts at St. Clair Residence,,42.24924,-83.020788,1,,0,,1
2147,1736,Geraedts at St. Clair Residence,,42.24858743,-83.02115608,1,,0,,1
1625,1862,Cabana at Geraedts,,42.25387889,-83.02255659,1,,0,,1
2028,1860,Cabana at Randolph,,42.253133,-83.026592,1,,0,,1
2422,1638,Cabana at Askin,,42.252605,-83.029249,1,,0,,1
1937,1858,Cabana at Northway,,42.251903,-83.033188,1,,0,,1
2421,1627,Todd Lane at Tenth,,42.251021,-83.039946,1,,0,,1
1926,1854,Todd Lane at Ninth,,42.251097,-83.041938,1,,0,,1
2420,1624,Todd Lane at Oxley,,42.251179,-83.04447,1,,0,,1
1413,1852,Todd Lane at Canada,,42.25125425,-83.04702552,1,,0,,1
2276,1850,Todd Lane at Fifth,,42.251381,-83.050798,1,,0,,1
2214,1848,Todd Lane at Third,,42.251504,-83.054974,1,,0,,1
2375,1847,Malden at Orford,,42.24898885,-83.06083731,1,,0,,1
1509,1845,Malden at Delmar,,42.24735321,-83.06094915,1,,0,,1
1835,1843,Sprucewood at Malden,,42.246675,-83.061589,1,,0,,1
2419,1575,Sprucewood at Newman,,42.247358,-83.064288,1,,0,,1
2309,1841,Sprucewood at Woodmont,,42.248426,-83.067713,1,,0,,1
1304,1839,Sprucewood at Abbott,,42.249686,-83.070157,1,,0,,1
1853,1837,Sprucewood at Kingsley,,42.251405,-83.073648,1,,0,,1
2418,1558,Sprucewood at Matchette,,42.252572,-83.075987,1,,0,,1
2280,1833,Marigold at Weaver,,42.259012,-83.084786,1,,0,,1
2220,1830,Matchette at Titcombe,,42.26390545,-83.07417335,1,,0,,1
1335,1828,Matchette at Armanda,,42.26968151,-83.07312397,1,,0,,1
1422,1826,Matchette at Carmichael,,42.281816,-83.068998,1,,0,,1
1445,1824,Matchette at Chappell,,42.283921,-83.068239,1,,0,,1
1742,2123,Matchette at Prince,,42.28732,-83.066721,1,,0,,1
1743,2125,Matchette at Prince,,42.287014,-83.066996,1,,0,,1
1888,1823,Matchette at Chappell,,42.283285,-83.068699,1,,0,,1
1421,1825,Matchette at Carmichael,,42.28130668,-83.06948587,1,,0,,1
1374,1827,Matchette at Broadway,,42.268953,-83.073457,1,,0,,1
2219,1829,Matchette at Titcombe,,42.26395524,-83.07429694,1,,0,,1
1851,1835,Sprucewood at Matchette,,42.252362,-83.075859,1,,0,,1
8841,1836,Sprucewood at Kingsley,,42.251173,-83.073502,1,,0,,1
1303,1838,Sprucewood at Abbott,,42.249478,-83.070191,1,,0,,1
2308,1840,Sprucewood at Woodmont,,42.247989,-83.067078,1,,0,,1
2413,1482,Sprucewood at Newman,,42.24732,-83.064586,1,,0,,1
1834,1842,Sprucewood at Malden,,42.246724,-83.062377,1,,0,,1
1508,1844,Malden at Delmar,,42.24756782,-83.06064666,1,,0,,1
2221,1846,Malden at Wyoming,,42.24980746,-83.06055671,1,,0,,1
1569,1849,Todd Lane at Elmdale,,42.251374,-83.054931,1,,0,,1
2277,1851,Todd Lane at Wayne,,42.251205,-83.050229,1,,0,,1
1414,1853,Todd Lane at Canada,,42.251106,-83.046631,1,,0,,1
2436,1499,Todd Lane at Bishop,,42.251016,-83.043959,1,,0,,1
1927,1855,Todd Lane at Ninth,,42.250918,-83.041303,1,,0,,1
1645,1856,Todd Lane at Tenth,,42.250867,-83.039672,1,,0,,1
1936,1857,Cabana at Northway,,42.251912,-83.032321,1,,0,,1
2414,1523,Cabana at Richardie,,42.252494,-83.029114,1,,0,,1
